epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
0.0001, 524288, 16, Classic, 5, 502.238, 0.998009, 2.92116
0.0001, 524288, 16, Classic, 6, 502.238, 0.998009, 2.50744
0.0001, 524288, 16, Classic, 7, 502.238, 0.998009, 2.39504
0.0001, 524288, 16, Classic, 8, 502.238, 0.998009, 2.26756
0.0001, 524288, 16, Classic, mean, N.A, N.A, 2.37829
0.0001, 524288, 16, Classic, stddev, N.A, N.A, 0.230079
0.0001, 524288, 1, TaskBased, 0, 502.238, 0.998009, 11.1094
0.0001, 524288, 1, TaskBased, 1, 502.238, 0.998009, 11.0853
0.0001, 524288, 1, TaskBased, 2, 502.238, 0.998009, 11.0619
0.0001, 524288, 1, TaskBased, 3, 502.238, 0.998009, 11.0561
0.0001, 524288, 1, TaskBased, 4, 502.238, 0.998009, 11.0783
0.0001, 524288, 1, TaskBased, 5, 502.238, 0.998009, 11.0481
0.0001, 524288, 1, TaskBased, 6, 502.238, 0.998009, 11.0603
0.0001, 524288, 1, TaskBased, 7, 502.238, 0.998009, 11.0652
0.0001, 524288, 1, TaskBased, 8, 502.238, 0.998009, 11.0689
0.0001, 524288, 1, TaskBased, mean, N.A, N.A, 11.0704
0.0001, 524288, 1, TaskBased, stddev, N.A, N.A, 0.0183978
0.0001, 524288, 2, TaskBased, 0, 502.238, 0.998009, 6.11297
0.0001, 524288, 2, TaskBased, 1, 502.238, 0.998009, 5.75294
0.0001, 524288, 2, TaskBased, 2, 502.238, 0.998009, 5.85217
0.0001, 524288, 2, TaskBased, 3, 502.238, 0.998009, 6.07604
0.0001, 524288, 2, TaskBased, 4, 502.238, 0.998009, 5.76619
0.0001, 524288, 2, TaskBased, 5, 502.238, 0.998009, 5.72195
0.0001, 524288, 2, TaskBased, 6, 502.238, 0.998009, 6.04938
0.0001, 524288, 2, TaskBased, 7, 502.238, 0.998009, 5.73991
0.0001, 524288, 2, TaskBased, 8, 502.238, 0.998009, 5.74321
0.0001, 524288, 2, TaskBased, mean, N.A, N.A, 5.86831
0.0001, 524288, 2, TaskBased, stddev, N.A, N.A, 0.163306
0.0001, 524288, 4, TaskBased, 0, 502.238, 0.998009, 3.61438
0.0001, 524288, 4, TaskBased, 1, 502.238, 0.998009, 3.48413
0.0001, 524288, 4, TaskBased, 2, 502.238, 0.998009, 3.16317
0.0001, 524288, 4, TaskBased, 3, 502.238, 0.998009, 3.24493
0.0001, 524288, 4, TaskBased, 4, 502.238, 0.998009, 3.05768
0.0001, 524288, 4, TaskBased, 5, 502.238, 0.998009, 3.02862
0.0001, 524288, 4, TaskBased, 6, 502.238, 0.998009, 3.27135
0.0001, 524288, 4, TaskBased, 7, 502.238, 0.998009, 3.23199
0.0001, 524288, 4, TaskBased, 8, 502.238, 0.998009, 3.10114
0.0001, 524288, 4, TaskBased, mean, N.A, N.A, 3.24415
0.0001, 524288, 4, TaskBased, stddev, N.A, N.A, 0.194869
0.0001, 524288, 8, TaskBased, 0, 502.238, 0.998009, 2.5807
0.0001, 524288, 8, TaskBased, 1, 502.238, 0.998009, 2.31349
0.0001, 524288, 8, TaskBased, 2, 502.238, 0.998009, 1.93343
0.0001, 524288, 8, TaskBased, 3, 502.238, 0.998009, 2.04661
0.0001, 524288, 8, TaskBased, 4, 502.238, 0.998009, 2.38168
0.0001, 524288, 8, TaskBased, 5, 502.238, 0.998009, 2.53187
0.0001, 524288, 8, TaskBased, 6, 502.238, 0.998009, 2.73508
0.0001, 524288, 8, TaskBased, 7, 502.238, 0.998009, 2.54103
0.0001, 524288, 8, TaskBased, 8, 502.238, 0.998009, 2.55414
0.0001, 524288, 8, TaskBased, mean, N.A, N.A, 2.402
0.0001, 524288, 8, TaskBased, stddev, N.A, N.A, 0.263706
0.0001, 524288, 16, TaskBased, 0, 502.238, 0.998009, 2.06264
0.0001, 524288, 16, TaskBased, 1, 502.238, 0.998009, 2.79103
0.0001, 524288, 16, TaskBased, 2, 502.238, 0.998009, 2.19237
0.0001, 524288, 16, TaskBased, 3, 502.238, 0.998009, 1.89324
0.0001, 524288, 16, TaskBased, 4, 502.238, 0.998009, 2.01324
0.0001, 524288, 16, TaskBased, 5, 502.238, 0.998009, 2.56138
0.0001, 524288, 16, TaskBased, 6, 502.238, 0.998009, 1.91309
0.0001, 524288, 16, TaskBased, 7, 502.238, 0.998009, 2.19025
0.0001, 524288, 16, TaskBased, 8, 502.238, 0.998009, 2.1901
0.0001, 524288, 16, TaskBased, mean, N.A, N.A, 2.20082
0.0001, 524288, 16, TaskBased, stddev, N.A, N.A, 0.297978
