epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-08, 262144, 1, TaskBased, 5, 119.501, 0.991632, 71.439
1e-08, 262144, 1, TaskBased, 6, 119.501, 0.991632, 71.4405
1e-08, 262144, 1, TaskBased, 7, 119.501, 0.991632, 71.4203
1e-08, 262144, 1, TaskBased, 8, 119.501, 0.991632, 71.524
1e-08, 262144, 1, TaskBased, mean, N.A, N.A, 71.4404
1e-08, 262144, 1, TaskBased, stddev, N.A, N.A, 0.0327175
1e-08, 524288, 1, Classic, 0, 216.496, 0.995381, 158.107
1e-08, 524288, 1, Classic, 1, 216.496, 0.995381, 158.095
1e-08, 524288, 1, Classic, 2, 216.496, 0.995381, 158.094
1e-08, 524288, 1, Classic, 3, 216.496, 0.995381, 158.115
1e-08, 524288, 1, Classic, 4, 216.496, 0.995381, 158.099
1e-08, 524288, 1, Classic, 5, 216.496, 0.995381, 158.106
1e-08, 524288, 1, Classic, 6, 216.496, 0.995381, 157.973
1e-08, 524288, 1, Classic, 7, 216.496, 0.995381, 157.988
1e-08, 524288, 1, Classic, 8, 216.496, 0.995381, 157.978
1e-08, 524288, 1, Classic, mean, N.A, N.A, 158.062
1e-08, 524288, 1, Classic, stddev, N.A, N.A, 0.061898
1e-08, 524288, 1, TaskBased, 0, 216.496, 0.995381, 158.309
1e-08, 524288, 1, TaskBased, 1, 216.496, 0.995381, 158.452
1e-08, 524288, 1, TaskBased, 2, 216.496, 0.995381, 158.463
1e-08, 524288, 1, TaskBased, 3, 216.496, 0.995381, 158.319
1e-08, 524288, 1, TaskBased, 4, 216.496, 0.995381, 158.327
1e-08, 524288, 1, TaskBased, 5, 216.496, 0.995381, 158.347
1e-08, 524288, 1, TaskBased, 6, 216.496, 0.995381, 158.279
1e-08, 524288, 1, TaskBased, 7, 216.496, 0.995381, 158.461
1e-08, 524288, 1, TaskBased, 8, 216.496, 0.995381, 158.318
1e-08, 524288, 1, TaskBased, mean, N.A, N.A, 158.364
1e-08, 524288, 1, TaskBased, stddev, N.A, N.A, 0.0734191
1e-06, 32768, 1, Classic, 0, 29.6381, 0.96626, 3.53021
1e-06, 32768, 1, Classic, 1, 29.6381, 0.96626, 3.52958
1e-06, 32768, 1, Classic, 2, 29.6381, 0.96626, 3.52921
1e-06, 32768, 1, Classic, 3, 29.6381, 0.96626, 3.53003
1e-06, 32768, 1, Classic, 4, 29.6381, 0.96626, 3.52918
1e-06, 32768, 1, Classic, 5, 29.6381, 0.96626, 3.52941
1e-06, 32768, 1, Classic, 6, 29.6381, 0.96626, 3.52911
1e-06, 32768, 1, Classic, 7, 29.6381, 0.96626, 3.52969
1e-06, 32768, 1, Classic, 8, 29.6381, 0.96626, 3.52944
1e-06, 32768, 1, Classic, mean, N.A, N.A, 3.52954
1e-06, 32768, 1, Classic, stddev, N.A, N.A, 0.000381206
1e-06, 32768, 1, TaskBased, 0, 29.6381, 0.96626, 3.55193
1e-06, 32768, 1, TaskBased, 1, 29.6381, 0.96626, 3.55171
1e-06, 32768, 1, TaskBased, 2, 29.6381, 0.96626, 3.56114
1e-06, 32768, 1, TaskBased, 3, 29.6381, 0.96626, 3.5502
1e-06, 32768, 1, TaskBased, 4, 29.6381, 0.96626, 3.56726
1e-06, 32768, 1, TaskBased, 5, 29.6381, 0.96626, 3.55665
1e-06, 32768, 1, TaskBased, 6, 29.6381, 0.96626, 3.55066
1e-06, 32768, 1, TaskBased, 7, 29.6381, 0.96626, 3.55013
1e-06, 32768, 1, TaskBased, 8, 29.6381, 0.96626, 3.55027
1e-06, 32768, 1, TaskBased, mean, N.A, N.A, 3.55444
1e-06, 32768, 1, TaskBased, stddev, N.A, N.A, 0.00608351
1e-06, 65536, 1, Classic, 0, 52.8176, 0.981067, 8.05089
1e-06, 65536, 1, Classic, 1, 52.8176, 0.981067, 8.04312
1e-06, 65536, 1, Classic, 2, 52.8176, 0.981067, 8.04478
1e-06, 65536, 1, Classic, 3, 52.8176, 0.981067, 8.05443
1e-06, 65536, 1, Classic, 4, 52.8176, 0.981067, 8.0431
1e-06, 65536, 1, Classic, 5, 52.8176, 0.981067, 8.04331
1e-06, 65536, 1, Classic, 6, 52.8176, 0.981067, 8.04289
1e-06, 65536, 1, Classic, 7, 52.8176, 0.981067, 8.04307
1e-06, 65536, 1, Classic, 8, 52.8176, 0.981067, 8.04356
1e-06, 65536, 1, Classic, mean, N.A, N.A, 8.04546
1e-06, 65536, 1, Classic, stddev, N.A, N.A, 0.00421423
1e-06, 65536, 1, TaskBased, 0, 52.8176, 0.981067, 8.08577
1e-06, 65536, 1, TaskBased, 1, 52.8176, 0.981067, 8.10431
