epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-06, 524288, 2, TaskBased, mean, N.A, N.A, 32.1817
1e-06, 524288, 2, TaskBased, stddev, N.A, N.A, 4.14448
1e-06, 524288, 4, TaskBased, 0, 316.823, 0.996844, 20.1892
1e-06, 524288, 4, TaskBased, 1, 316.823, 0.996844, 19.9012
1e-06, 524288, 4, TaskBased, 2, 316.823, 0.996844, 20.0153
1e-06, 524288, 4, TaskBased, 3, 316.823, 0.996844, 19.4256
1e-06, 524288, 4, TaskBased, 4, 316.823, 0.996844, 19.7664
1e-06, 524288, 4, TaskBased, 5, 316.823, 0.996844, 19.9082
1e-06, 524288, 4, TaskBased, 6, 316.823, 0.996844, 19.8988
1e-06, 524288, 4, TaskBased, 7, 316.823, 0.996844, 19.9022
1e-06, 524288, 4, TaskBased, 8, 316.823, 0.996844, 20.0579
1e-06, 524288, 4, TaskBased, mean, N.A, N.A, 19.8961
1e-06, 524288, 4, TaskBased, stddev, N.A, N.A, 0.213529
1e-06, 524288, 8, TaskBased, 0, 316.823, 0.996844, 12.4333
1e-06, 524288, 8, TaskBased, 1, 316.823, 0.996844, 12.7837
1e-06, 524288, 8, TaskBased, 2, 316.823, 0.996844, 12.9437
1e-06, 524288, 8, TaskBased, 3, 316.823, 0.996844, 12.6738
1e-06, 524288, 8, TaskBased, 4, 316.823, 0.996844, 12.6011
1e-06, 524288, 8, TaskBased, 5, 316.823, 0.996844, 12.5553
1e-06, 524288, 8, TaskBased, 6, 316.823, 0.996844, 12.6341
1e-06, 524288, 8, TaskBased, 7, 316.823, 0.996844, 12.3554
1e-06, 524288, 8, TaskBased, 8, 316.823, 0.996844, 12.6073
1e-06, 524288, 8, TaskBased, mean, N.A, N.A, 12.6208
1e-06, 524288, 8, TaskBased, stddev, N.A, N.A, 0.174735
1e-06, 524288, 16, TaskBased, 0, 316.823, 0.996844, 10.7694
1e-06, 524288, 16, TaskBased, 1, 316.823, 0.996844, 10.6279
1e-06, 524288, 16, TaskBased, 2, 316.823, 0.996844, 10.5008
1e-06, 524288, 16, TaskBased, 3, 316.823, 0.996844, 10.5547
1e-06, 524288, 16, TaskBased, 4, 316.823, 0.996844, 10.7335
1e-06, 524288, 16, TaskBased, 5, 316.823, 0.996844, 10.6582
1e-06, 524288, 16, TaskBased, 6, 316.823, 0.996844, 10.651
1e-06, 524288, 16, TaskBased, 7, 316.823, 0.996844, 10.4932
1e-06, 524288, 16, TaskBased, 8, 316.823, 0.996844, 10.67
1e-06, 524288, 16, TaskBased, mean, N.A, N.A, 10.6287
1e-06, 524288, 16, TaskBased, stddev, N.A, N.A, 0.0962131
0.0001, 524288, 1, Classic, 0, 502.238, 0.998009, 39.1549
0.0001, 524288, 1, Classic, 1, 502.238, 0.998009, 37.3389
0.0001, 524288, 1, Classic, 2, 502.238, 0.998009, 37.3675
0.0001, 524288, 1, Classic, 3, 502.238, 0.998009, 37.3769
0.0001, 524288, 1, Classic, 4, 502.238, 0.998009, 37.3198
0.0001, 524288, 1, Classic, 5, 502.238, 0.998009, 37.324
0.0001, 524288, 1, Classic, 6, 502.238, 0.998009, 37.292
0.0001, 524288, 1, Classic, 7, 502.238, 0.998009, 37.2898
0.0001, 524288, 1, Classic, 8, 502.238, 0.998009, 37.2913
0.0001, 524288, 1, Classic, mean, N.A, N.A, 37.5284
0.0001, 524288, 1, Classic, stddev, N.A, N.A, 0.610772
0.0001, 524288, 2, Classic, 0, 502.238, 0.998009, 24.0511
0.0001, 524288, 2, Classic, 1, 502.238, 0.998009, 24.21
0.0001, 524288, 2, Classic, 2, 502.238, 0.998009, 24.1574
0.0001, 524288, 2, Classic, 3, 502.238, 0.998009, 23.8057
0.0001, 524288, 2, Classic, 4, 502.238, 0.998009, 23.8644
0.0001, 524288, 2, Classic, 5, 502.238, 0.998009, 23.8571
0.0001, 524288, 2, Classic, 6, 502.238, 0.998009, 23.2537
0.0001, 524288, 2, Classic, 7, 502.238, 0.998009, 23.1862
0.0001, 524288, 2, Classic, 8, 502.238, 0.998009, 23.7256
0.0001, 524288, 2, Classic, mean, N.A, N.A, 23.7901
0.0001, 524288, 2, Classic, stddev, N.A, N.A, 0.361615
